text,category,label
@cumkwats thank you based pee slit,normal,False
@cup_ah_noodles ya pussy let's go wheelin,offensive_language,True
@cuteasstab niggah this shit serious aint no one laughing,offensive_language,True
"@cuunthiaaa @Fvnxy he's the ""fuck her right in the pussy"" guy",offensive_language,True
"@cxslug I never did those games, but I was obsessed with Angry birds. Which is why it took me so long to do CCS. I was scared. Lol",normal,False
@d6_9b idk... It's trash though!,normal,False
@dabbba @Pinchehonkey Far as I can tell coon tracks on the cab door window - tractor was parked by some trees away from home,normal,False
@dablueprint fuck no she dont let nobody hit that pussy either I know it's firm,offensive_language,True
@daggerbyte @MichaelSmartGuy @spacej_me @pizzahut Given the rickety slant of that roof I'd say more like Pizza Shanty,normal,False
"@daijahshardaee yess bitch cuts, colors, and curls ha self.",offensive_language,True
@daishialopez how could you say such a thing woman?! You have two functioning chest tables to hold your peanut butter and crackers!,normal,False
@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart,offensive_language,True
@dalmesquita13 you to bitch!,offensive_language,True
@damnit_mannn @RoJustDGAF not over no twitter shit. Plus youre a female. You letting a dumb sloppy body ignorant bitch speak for 13k people,offensive_language,True
"@dan1ellep And they&#8217;re retarded as fuck in general with their &#8220;insults&#8221;. Hope they fall off with AW, but the CSGO scene is growing so IDK.",offensive_language,True
@dan1ellep she going full retard right now smh,offensive_language,True
@dani_crocker There was also no need for her to be a cunt and act like she's something special. It wasn't unprovoked.,offensive_language,True
@daniellesayswha hoe,offensive_language,True
@danifreshh some weird local ghetto school haha,normal,False
@danikawillow don't be a pussy. Also there is beer AND FREE PIZZA HERE. I SWEAR,offensive_language,True
@dannycatsteve because it's fucking retarded?,offensive_language,True
@danram70 @Buflo_dolla ....so ur a fag?,offensive_language,True
@danram70 pussy. It's science. Donaire via Rachel spelling error,normal,False
@dantoomey2 forgot someone niglet,offensive_language,True
@dantoomey2 fuck you faggot,hate_speech,True
"@dantoomey2 you fat Irish fucking cunt, I honestly hope you choke to death in a pool of your own Jameson induced vomit",offensive_language,True
@danusaur @GoldenArmada_ we don't love these hoes,offensive_language,True
@dappermuke I stick up for my fam. don't disrespect the pouch my nigguh. and awe ily2 http://t.co/tuQ0uAd8bK,offensive_language,True
@darealwalt_jr he see the jig,normal,False
@darrenburton_ and take the trash out and separate the recyclables,normal,False
@darthdanaa Yes you do retard.,hate_speech,True
"@datachick Humanity really needs to get past this whole ""slow down and stare at the scene of an accident"" ape mentality we have :-/",normal,False
"@datexehmm So bad bitches intimidate you, in other words?",offensive_language,True
@davegetnmoney my phone's doin da pussy right now lol,offensive_language,True
@daveyy_jayy lmao mark is the only guy left there he's about to get some pussy,offensive_language,True
@davidam_23 yes so you could leave fag,offensive_language,True
"@davidly62793584 hahahaha, aw nut... We should try and capture that cunt",offensive_language,True
@davidly62793584 how many fuckin fags did a even get? Shouldnt be allowed into my wallet whilst under the influence haha,hate_speech,True
"@davidlyon1690 @_shannonmacleod he wants pussy, nd a dini mean a cat",offensive_language,True
@daydaaaaaa hay pussy cat &#128539;&#128541;&#128075;&#128075;,offensive_language,True
@dbro800 pussy you can't fight &#128564;,offensive_language,True
@dchestnut26 don't shake your head at me. I just love to trash talk.,normal,False
@deIukesionaI more like emily is a little twat,offensive_language,True
@deadgrl_666 she can just fuckin call the venue about it and they'll cancel the lost tickets and reprint new ones what a dumb bitch,offensive_language,True
@deadlygilinsky drug buddy pussy money bitches weed,offensive_language,True
@delaney_guinan a faggot that needs to grow up,hate_speech,True
@delaney_guinan grow a pair pussy,offensive_language,True
@delaney_guinan ol rachet ass bitch,offensive_language,True
@delaney_guinan you did a good job doing that to me and not texting back faggot,hate_speech,True
@delaylay_messy i rap that and her part of Problem 24/7 cause I'm a bad bitch,offensive_language,True
@demimariemorin well im sure im not fully retarded #imustbestupid:(,offensive_language,True
@denise_nigga69 true dat nig,offensive_language,True
@deno_5 @kaitlyninst0ne you're reading you coon,hate_speech,True
"@densonkeith most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all.",hate_speech,True
@denytheprophecy because you're a weak bitch. Listen to Cruel Hand because the singer fell on face last night.,offensive_language,True
@denytheprophecy shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp; got him -,offensive_language,True
@denytheprophecy thanks for ignoring my texts fag,hate_speech,True
@denytheprophecy that's a dragon you retard,offensive_language,True
@denytheprophecy when you realize you're trash,offensive_language,True
@dequaan_ @Khid_Zay &#128514;&#128514;fucc the extra shit I'm seeing that hoe THIS WEEKEND,offensive_language,True
"@derek_gatewood I got a kenwood amp to but it's probably ghetto, right?",offensive_language,True
@derek_gatewood it's not ghetto you fool.,normal,False
@derek_gatewood you got a toolbox you hoe,offensive_language,True
"@desamador you gotta be like me n the twins, just chug it all before everyone",normal,False
@dexfrost23 you can be a bad bitch too dex its okay,offensive_language,True
@dfa73 @hellyeahcalum @InStyle David block that bitch,offensive_language,True
@dgardner @YoniFreedhoff Sounds like the hysteria over bird flu a few years back. It had a lower mortality rate than the regular flu.,normal,False
"@dickburritoz 
every bitches claim",offensive_language,True
@dina51814 @FlyoutChase bitch what? I don't give a fuck what you say but don't fuckin lie on me you hairy bitch,offensive_language,True
@dinneny is out of his goddamn bird trying to say YoBurger is better than 5 guys,offensive_language,True
"@discordianslip Alright, amateur grease monkey, show me how its done.

Wait, that sounds racist...",offensive_language,True
@discordianslip I hope my fuzzy head doesnt tickle too much.,normal,False
@discordianslip If you say one disparaging word about the Charlie Brown xmas special I will slash the tires on your car.,offensive_language,True
"@dish 
Was just wondering if yo espect to add mo colored tv stations befo I renew dis",normal,False
"@dish_answers 
Ok. I guess you ain't colored so so don't know da channels?",offensive_language,True
"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?",hate_speech,True
@djceeloss awwww don't be a pussy ill show u was good with that turbo lol,offensive_language,True
@djceeloss handles lol that shit only 315 hp now your bitch is stick soo I know was good with them double shifting aha,offensive_language,True
@djfeds bitch just meet me up here lol,offensive_language,True
"@djfeds couldn't make it nigga was at the E.R. My bad then my charger for my phone ripped so I can text, I'm on my iPod all ghetto",offensive_language,True
@djfeds lmao yeah bitch that lil shit ripped .!,offensive_language,True
@djfeds suck my dick tacos el negro better,hate_speech,True
@djfeds yeah bitch did it taste good fucker -.-t,offensive_language,True
@dliming35 fuck you bitch,offensive_language,True
@dmeis72 snag that ho!!!,offensive_language,True
@dminion25 it's kinda screwed up that they were my guinea pigs but i was only experimenting on taste instead i got more interesting results.,normal,False
@doctorhawrse SLUT BUCKETS. especially Dan. He a hoe.,offensive_language,True
"@dolphrudager Nope, never taken neighbors actual stuff. Just wifi. Acct info in their trash cans at 3am. Super easy.",normal,False
"@dolphrudager Only one current Yankee sells! Only one current BoSox sells! Only ONE player on each L.A. team sells! Most teams have 0, yeah.",normal,False
"@dolphrudager You don't have any kids?! What are you, one of them queers!?",hate_speech,True
@dom_framp what I thought bitch,offensive_language,True
@dominiloka bitch ain't fall down or nothing. bet she can take more licks than you. No?,offensive_language,True
@dominiloka that hoe show up uninvited one day your ass won't come outside tho,offensive_language,True
"@don07052 almost mad a nigguh catch some stacks at lunch, close one",offensive_language,True
@don07052 had da bitches rockin in da club wit my boy Connor,offensive_language,True
@don07052 that nigguh sucks,offensive_language,True
@donnyoraha pussy,offensive_language,True
@dpalmyx3 @_wordtothewise stop retweeting heather im tired of seeing that bitch on my tl,offensive_language,True
@dpalmyx3 @michelleb_xo both you bitches go to sleep,offensive_language,True
"@drboycewatkins1 Coons and monkeys like you disgust me, you minstrel show negro. Crying about shit all the time you're a disgrace everywhere",hate_speech,True
"@dre_snipes @TheReal__Hop lmao, them bitches was the truth",offensive_language,True
@dreadywhiteboy @JwanUrebay then the kid he sold it to brought it back to him cooked in a brownie,normal,False
"@drew4130 @mailgal2000
Y'all hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done",hate_speech,True
"@dropdeadfred11 money can get you good weed, but not always the best of pussy. Sorry my friend (: guess",offensive_language,True
@drrrruuuu @TheChrisCates pussy,offensive_language,True
@drunksixthgrade @tbhstop you are a bitch.,offensive_language,True
@dtholcomb32 they hv loads of cushion on the soles of them. They would feel good on ur dick.,offensive_language,True
@duhhvenuhh love you too bitch&#128129;&#128536;,offensive_language,True
@dustincarter16 bitch I was out dea and your ass was sleep,offensive_language,True
@dustincmc @KevinKillsThngs ghetto=black,normal,False
@dxum7 Jordan's are trash,normal,False
@eGoTheIcoN everytime pro teams do GB tourneys that get schmanged. Im not fanboying im just saying I don't think u should say they're trash.,normal,False
"@eGoTheIcoN those ""trash"" SnD stars would scrape ur team in SnD and most pro teams.",normal,False
"@eHarmoniee first second an third mistake...&#128514;&#128514; i been hearing it wus trash tho...kinda wan give it a listen, kinda dont",normal,False
@eanahS__ girl I been wanting them shit I been growing them hoes for bout 6months,offensive_language,True
@eanahS__ nips,normal,False
@ebgbz1 @RussellTpot This bitch sees that as not an attack because Muslims are only 1% (no idea where he maths),offensive_language,True
@ebomb26 cool beaners.,normal,False
@ebomb26 cool beaners. i just got home. ready to keep my couch from floating away. lol,normal,False
@eburnns bitch be actin like I'm a celebrity,offensive_language,True
@eburnns oh wow the bitch is bitching again #niggasuprized,offensive_language,True
"@edouglas528 I know how you feel,wait,no I don't. Perfect week for me would be Yanks not getting Lee #goSox #goPats",normal,False
@edouglas528 Quick game for Sox Yanks.....hope you get home soon,normal,False
@edouglas528 Sorry bout your Yanks Earl....who uya like in the WS?,normal,False
@edouglas528 That would be your Yankees Earl....we all know they should win all 162,normal,False
"@edwards_cait but you were too busy being a raging bitch and not caring that your ""best friend"" was going through hell So there's my punch &#128139;",offensive_language,True
