,text,category,label
6518,Can u pls give view on IRB infra for new series target,normal,False
6519,"He has a timing, Delhi mcd elections!!",Covertly_Aggressive,True
6520,Fuk u red bedbugs,Overtly_Aggressive,True
6521,Hi sir !!! Hope u r doing well... can you suggest on indiacement...can I buy with the current value,normal,False
6522,"Remain invested in 30 index stocks until 2025 since market is bull as told by Naik, CEO MD, General Atlantic at World Economic Forum.",normal,False
6523,"✔India's No. 1 Work From Home Job
No Investment Required,
🕚Only 2-3 hours working and earn
⏩Rs 500 - 1000 per day.
Totally Geniune. 
We need serious candidates,Type ""JOB"" and send on this WHATS APP number
+918444867178",normal,False
6524,Aishwarya Padmanabhan..but every person on this earth has to hv an identity..it is very necessary..wt a 22 year old girl with a spoon fed life wud know about the struggles of women in our country..it is very very necessary for women to acquire equal space in worksphere if we ever dream of equality!!,Covertly_Aggressive,True
6525,What happened deleted comments may be he is spying for CIA,Covertly_Aggressive,True
6526,"Then what should he do
Ek toh tumhe bachae bhi Army Pathar bhi maro tum unhe",Covertly_Aggressive,True
6528,Do the same to that person. Hang him under the sun..,Overtly_Aggressive,True
6529,Kudos..,normal,False
6530,Oh come on Karan Johar has introduced 13 new directors to Bollywood. So what is Kangana's charge of nepotism about ?? Kangana is mostly right when she speaks. But she always gets carried away..,normal,False
6531,wockph arma is not looking in good condition....you can sell its future....and wait,normal,False
6532,You showed your colour brother...come back after sometime,Covertly_Aggressive,True
6533,India will react by not playing cricket with Pakistan or they ll make a bollywood movie against Pakistan in which they will show their army doing surgical strike... lol,Covertly_Aggressive,True
6534,Haha.... Soon you Pakistan will see real lesson of surgical strikes.... Just wait and watch.... Before 2020.. I bet ur PM.. Nawaz Sharif.... Will on his foot and will request mercy.. Note down this... In ur memory.... Mark my word.. We will hit hard.. Very hard.....jai hind...,normal,False
6535,"Dude we have 10,000 manuscripts,books vedas . U can't expect me to follow all of them . Many of them r paradoxical to each other . So cow is sacred to indians google ""nandi bail""",Covertly_Aggressive,True
6536,Congress stands good chance.,normal,False
6537,modiji hypnotised RBI & FM so he speaks and thinks through them.slight planning or delay in between Rs1000 & Rs500 phasing out could have been a better solution for the common man.now all are suffering.thanks modiji.its gods wish.,Covertly_Aggressive,True
6538,We want a revenge on Pakistan....Take it serious government #defenceminister #PMO OF INDIA,normal,False
6539,Yes. Anna saved AAP from becoming fake like him. Thanks Anna.,normal,False
6540,"First block citizens money in banks, second banks have ample money, step 3 RBI increase CRR, step 4 RBI gives massive loan to govt from the accumulates reserves.
so 1 rupee from ur pocket becomes billions for the govt.",normal,False
6541,"And you were watching the entire episode through your binoculars 
Right!!!

Learn some logic and reason;though it could be a tall ask",Covertly_Aggressive,True
6542,Crude will it touch $60 in Dec,normal,False
6543,so??? is this news,Covertly_Aggressive,True
6544,"Okay, Leave akshay kumar. Concentrate on Sonus intentions behind the tweet.",Covertly_Aggressive,True
6545,Today visited in sbi bank deposit 1000 sbi charge to us 57.50 for inter city tras charge same ful,Covertly_Aggressive,True
6546,SM Krishna will hide any where,normal,False
6547,“The entire community is terrorised (by the attacks by cow vigilantes).”,normal,False
6548,This game of money will never get over as long as evil is in the World,Covertly_Aggressive,True
6549,"In Kashmir there is no Muslims only anti nationalists .. 
Modi  need to kill u all anti nationalists with out mercy.. 
u disgusting stone pelter bacteria u r all poops in Kashmir.. we will flash u all those who support Pakistani.. u coward Hanif never add any peace of religion in revolution..
Ur revolutions for 500rs/- from Pakistani u disgusting pak pigs..",Overtly_Aggressive,True
6550,"Also name caste,community, blood group of all topers.",Covertly_Aggressive,True
6551,Kerala beef fry is delicious with rice cake...,normal,False
6552,NWO controls India - demonetization or cashless society. Wake Up - people of India. 6 percent of black money is in cash and 94 percent in other forms. Rich have the edge to launder their black money.  We in the USA have a 2 trillion shadow economy and a lot of small business just accept cash - IRS has no clue.,Overtly_Aggressive,True
6553,"Its all fack.....Show me ....with actual....evidence not just written....
In many .....Wrong things also...in Qraan...too...MC.....",Overtly_Aggressive,True
6554,Very good interview amit Mitra has very clear that situation is very Grim day to day trade is in bad candition  sorry please defer G S T for sone more time big industry must no insist now for GST,normal,False
6555,If muslims continue to be anti  government we consider them as anti nationals they are welcome to go any islam country india is now called as Bharat and Hindustan no more english pronouncination on Indus as india,Overtly_Aggressive,True
6556,But it seems the pill got  stuck ìn the throat of the doctor  himself!,Covertly_Aggressive,True
6557,"Last month, Tata Sons had called for an extraordinary general meeting (EGM) to remove Mistry from its board.",normal,False
6558,BJP is following divide and rule by pushing beef ban. A party which doesn't care about human rights can never really care for animals. They messed up in North India giving rise to hatred and violence. When will they focus on real issues facing us Indians?,Overtly_Aggressive,True
6559,"""I assure you that we will come out with more intent in Bangalore""

- Virat Kohli",normal,False
6560,"Plz listen carefully BJP will even kill its own people and demolish masjids even Mandira just to increase its power in whole India and implement RSS coward ideology in India.
During opposition  time they were showing jingoism  on such mishaps;now you will see they will do any other ad like story to fool majoritarian s",Covertly_Aggressive,True
6561,"You guys are doing a great job .,, keep it up !!!",normal,False
6562,Hi Anuj I had jindal steel at 66 before two month now what to do,normal,False
6563,"not withstanding the sad state of politics, wait for the army's retaliation. I will come back on this very thread then. 

(y)",Overtly_Aggressive,True
6564,After very long time people cry by hearts for AMMA....,normal,False
6565,E v m,Covertly_Aggressive,True
6567,"This is really the vote bank politics.   That's why young talented youth frustrated and opted for brain drain.  Also reflect its insecurity in facing the National party to resort such policies.  I don't know whether  there would be any realisation among the rulers that there also exists very  poor young talented youth starved for want of support from the  Government.  At least the reputed corporates/ NGOs should come to their rescue, since they were no bodies' babies.  The only solution is to teach a befitting reply for such parties by the matured educated and middle class people by invariably participating  in the Elections to change their mindset.",Overtly_Aggressive,True
